gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,
450,450,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,179,290,,
450,450,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,49,136,,
451,451,,Limited Service,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,28,53,,
451,451,,Limited Service,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,29,43,,
455,455,,Local Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,48,112,,
455,455,,Local Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,264,355,,
456,456,,Limited Service,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,44,64,,
456,456,,Limited Service,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,9,14,,
459,459,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,38,208,,
459,459,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,22,99,,
465,465,,Local Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,12,30,,
465,465,,Local Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,39,84,,
501,501,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,43,68,,
501,501,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,108,161,,
502,502,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,139,181,,
502,502,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,22,31,,
503,503,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,41,59,,
503,503,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,8,15,,
504,504,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,122,244,,
504,504,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,143,228,,
505,505,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,107,191,,
505,505,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,91,159,,
553,553,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,32,65,,
553,553,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,72,176,,
554,554,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,59,124,,
554,554,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,21,63,,
556,556,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,30,49,,
556,556,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,37,55,,
558,558,,Express Bus,Other Bus,Bus,2018-12-19,OFF_PEAK,Headway / Schedule Adherence,11,43,,
558,558,,Express Bus,Other Bus,Bus,2018-12-19,PEAK,Headway / Schedule Adherence,24,50,,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-12-20,PEAK,Passenger Wait Time,105246.6007,113395.1986,,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-12-20,OFF_PEAK,Passenger Wait Time,106723.0655,115563.619,,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-12-20,PEAK,Passenger Wait Time,76547.33922,80452.81353,,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-12-20,OFF_PEAK,Passenger Wait Time,81566.24029,85922.50672,,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-12-20,PEAK,Passenger Wait Time,7292.614648,9568.565349,,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-12-20,OFF_PEAK,Passenger Wait Time,9598.260268,12854.72605,,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-12-20,OFF_PEAK,Passenger Wait Time,13171.60634,16797.28473,,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-12-20,PEAK,Passenger Wait Time,10694.40894,13489.12919,,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-12-20,OFF_PEAK,Passenger Wait Time,12395.42541,17379.93278,,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-12-20,PEAK,Passenger Wait Time,9871.893376,13696.50164,,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-12-20,PEAK,Passenger Wait Time,15243.28758,18825.0191,,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-12-20,OFF_PEAK,Passenger Wait Time,18702.46492,22905.20153,,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-12-20,PEAK,Passenger Wait Time,26791.15078,28442.58995,,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-12-20,OFF_PEAK,Passenger Wait Time,33675.41031,37528.81167,,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,619,819,,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,227,309,,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,483,565,,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,312,344,,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,340,430,,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,1063,1380,,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,569,747,,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,1581,2137,,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,9,9,0,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,30,30,0,
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,13,14,0,
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,20,24,0,
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,16,21,0,
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,29,33,0,
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,22,26,0,
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,15,15,0,
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,10,10,0,
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,14,14,0,
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,28,28,0,
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,15,16,0,
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,12,15,0,
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,9,9,0,
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,34,35,0,
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,15,15,0,
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,13,14,0,
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,9,10,0,
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,22,22,0,
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,10,10,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,24,24,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,12,13,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,19,20,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,10,10,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,25,28,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,14,15,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,18,18,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-20,PEAK,Headway / Schedule Adherence,8,10,0,
701,CT1,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,159,364,,
701,CT1,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,160,211,,
747,CT2,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,174,275,,
747,CT2,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,252,418,,
708,CT3,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,142,217,,
708,CT3,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,122,168,,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,1045,1406,,0.7432432432
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,404,511,,0.7906066536
4,4,,Limited Service,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,82,140,,
4,4,,Limited Service,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,19,36,,
5,5,,Limited Service,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,39,51,,
7,7,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,288,357,,
7,7,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,314,363,,
8,8,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,114,226,,
8,8,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,261,515,,
9,9,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,464,653,,
9,9,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,342,458,,
10,10,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,96,163,,
10,10,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,258,446,,
11,11,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,310,434,,
11,11,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,239,293,,
14,14,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,38,93,,
14,14,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,134,221,,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,636,826,,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,282,364,,
16,16,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,133,246,,
16,16,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,361,575,,
17,17,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,192,272,,
17,17,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,114,139,,
18,18,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,31,52,,
18,18,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,31,65,,
19,19,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,248,385,,
19,19,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,212,326,,
21,21,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,157,230,,
21,21,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,364,496,,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,789,1058,,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,392,509,,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,538,690,,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,1120,1534,,
24,24,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,128,218,,
24,24,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,43,89,,
26,26,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,159,242,,
26,26,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,51,119,,
27,27,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,64,85,,
27,27,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,111,165,,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,1094,1556,,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,435,550,,
29,29,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,87,223,,
29,29,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,137,342,,
30,30,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,195,262,,
30,30,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,64,101,,
31,31,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,287,335,,
31,31,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,532,742,,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,804,1033,,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,436,566,,
33,33,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,28,74,,
33,33,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,75,139,,
34,34,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,337,496,,
34,34,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,193,251,,
34E,34E,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,111,281,,
34E,34E,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,327,684,,
35,35,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,181,280,,
35,35,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,110,175,,
36,36,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,171,260,,
36,36,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,346,514,,
37,37,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,80,133,,
37,37,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,155,225,,
38,38,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,165,220,,
38,38,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,92,137,,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,482,626,,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,1001,1304,,
40,40,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,122,198,,
40,40,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,62,96,,
41,41,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,81,174,,
41,41,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,156,365,,
42,42,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,259,331,,
42,42,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,60,107,,
43,43,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,167,342,,0.4883040936
43,43,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,73,129,,0.5658914729
44,44,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,158,262,,
44,44,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,414,590,,
45,45,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,353,494,,
45,45,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,190,252,,
47,47,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,170,244,,
47,47,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,352,504,,
50,50,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,48,107,,
50,50,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,100,142,,
51,51,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,44,129,,
51,51,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,163,252,,
52,52,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,93,182,,
52,52,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,60,129,,
55,55,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,89,132,,
55,55,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,63,92,,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,313,400,,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,927,1202,,
57A,57A,,Limited Service,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,151,187,,
57A,57A,,Limited Service,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,28,28,,
59,59,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,121,198,,
59,59,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,40,107,,
60,60,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,351,446,,
60,60,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,127,167,,
62,62,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,102,157,,
62,62,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,164,225,,
64,64,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,114,230,,
64,64,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,72,122,,
65,65,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,175,207,,
65,65,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,169,251,,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,961,1260,,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,362,474,,
67,67,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,36,72,,
67,67,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,93,112,,
68,68,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,61,73,,
68,68,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,26,40,,
69,69,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,111,137,,
69,69,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,213,281,,
70,70,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,132,260,,
70,70,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,386,623,,
70A,70A,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,97,189,,
70A,70A,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,55,127,,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,742,904,,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,366,439,,
72,72,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,103,137,,
72,72,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,227,290,,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,823,971,,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,563,645,,
74,74,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,39,73,,
74,74,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,168,217,,
75,75,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,70,90,,
75,75,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,31,51,,
76,76,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,63,132,,
76,76,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,168,221,,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,1060,1399,,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,299,422,,
78,78,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,37,143,,
78,78,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,210,323,,
79,79,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,149,223,,
79,79,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,70,132,,
80,80,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,84,161,,
80,80,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,282,431,,
83,83,,Local Bus,Other Bus,Bus,2018-12-20,PEAK,Headway / Schedule Adherence,80,107,,
83,83,,Local Bus,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,219,288,,
84,84,,Limited Service,Other Bus,Bus,2018-12-20,OFF_PEAK,Headway / Schedule Adherence,12,14,,
