,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
0,1,1.0,Washington St opp Ruggles St,,,,42.330957,-71.08275400000001,,,https://www.mbta.com/stops/1,,0,,1,Boston,Washington Street,Ruggles Street,3.0
1,10,10.0,Theo Glynn Way @ Newmarket Sq,,,,42.330555,-71.068787,,,https://www.mbta.com/stops/10,,0,,1,Boston,Theodore Glynn Way,Newmarket Square,3.0
2,10000,10000.0,Tremont St opp Temple Pl,,,,42.355692,-71.062911,,,https://www.mbta.com/stops/10000,,0,,1,Boston,Tremont Street,Temple Place,3.0
3,10003,10003.0,Albany St opp Randall St,,,,42.331590999999996,-71.076237,,,https://www.mbta.com/stops/10003,,0,,0,Boston,Albany Street,Randall Street,3.0
4,10005,10005.0,Albany St opp E Concord St,,,,42.335017,-71.07128,,,https://www.mbta.com/stops/10005,,0,,1,Boston,Albany Street,East Concord Street,3.0
5,10006,10006.0,Albany St opp E Newton St,,,,42.335814,-71.070135,,,https://www.mbta.com/stops/10006,,0,,1,Boston,Albany Street,East Newton Street,3.0
6,10007,10007.0,540 Albany St opp Wareham St,,,,42.338372,-71.066556,,,https://www.mbta.com/stops/10007,,0,,1,Boston,Albany Street,Wareham Street,3.0
7,10008,10008.0,Albany St opp Randolph St,,,,42.339915000000005,-71.064356,,,https://www.mbta.com/stops/10008,,0,,0,Boston,Albany Street,,3.0
8,10009,10009.0,High St @ Duck Lane,,,,42.214985999999996,-70.915924,,,https://www.mbta.com/stops/10009,,0,,0,Hingham,High Street,,3.0
9,1001,1001.0,Newton St @ Arlington Rd,,,,42.307660999999996,-71.169522,,,https://www.mbta.com/stops/1001,,0,,0,Brookline,Newton Street,,3.0
10,10010,10010.0,Southampton St @ Newmarket St,,,,42.330944,-71.064621,,,https://www.mbta.com/stops/10010,,0,,0,Boston,Southampton Street,Newmarket Square,3.0
11,10011,10011.0,Albany St @ Randolph St,,,,42.340162,-71.064227,,,https://www.mbta.com/stops/10011,,0,,1,Boston,Albany Street,,3.0
12,10012,10012.0,Albany St @ Wareham St,,,,42.338361,-71.06666700000001,,,https://www.mbta.com/stops/10012,,0,,1,Boston,Albany Street,Wareham Street,3.0
13,10013,10013.0,Albany St @ E Dedham St,,,,42.337556,-71.067875,,,https://www.mbta.com/stops/10013,,0,,1,Boston,Albany Street,East Dedham Street,3.0
14,10014,10014.0,Albany St opp Boston Medical,,,,42.334342,-71.072226,,,https://www.mbta.com/stops/10014,,0,,1,Boston,Albany Street,,3.0
15,10015,10015.0,Harrison Ave @ E Newton St,,,,42.337402000000004,-71.072162,,,https://www.mbta.com/stops/10015,,0,,1,Boston,Harrison Avenue,East Newton Street,3.0
16,10016,10016.0,TradeCenter 128,,,,42.499311999999996,-71.162566,,,https://www.mbta.com/stops/10016,,0,,0,Woburn,,,3.0
17,10031,10031.0,E 1st St @ P St,,,,42.338307,-71.027132,,,https://www.mbta.com/stops/10031,,0,,0,Boston,East First Street,P Street,3.0
18,10032,10032.0,E 1st St opp O St,,,,42.338274,-71.02920300000001,,,https://www.mbta.com/stops/10032,,0,,0,Boston,East First Street,O Street,3.0
19,10033,10033.0,E 1st St @ O St,,,,42.338176000000004,-71.029444,,,https://www.mbta.com/stops/10033,,0,,0,Boston,East First Street,O Street,3.0
20,101,101.0,Massachusetts Ave @ Sidney St,,,,42.362988,-71.099486,,,https://www.mbta.com/stops/101,,0,,0,Cambridge,Massachusetts Avenue,,3.0
21,10100,10100.0,Albany St @ Randall St,,,,42.331675,-71.076347,,,https://www.mbta.com/stops/10100,,0,,0,Boston,Albany Street,Randall Street,3.0
22,10101,10101.0,Melnea Cass Blvd @ Harrison Ave,,,,42.332066,-71.07914699999999,,,https://www.mbta.com/stops/10101,,0,,0,Boston,Melnea Cass Boulevard,Harrison Avenue,3.0
23,102,102.0,Massachusetts Ave @ Prospect St,,,,42.365291,-71.103404,,,https://www.mbta.com/stops/102,,0,,1,Cambridge,Massachusetts Avenue,Essex Street,3.0
24,1026,1026.0,Chestnut Hill Ave @ Veronica Smith Ctr,,,,42.347693,-71.153921,,,https://www.mbta.com/stops/1026,,0,,0,Boston,Chestnut Hill Avenue,Dighton Street,3.0
25,1027,1027.0,Chestnut Hill Ave @ Englewood Ave,,,,42.337121,-71.152079,,,https://www.mbta.com/stops/1027,,0,,1,Boston,Chestnut Hill Avenue,Englewood Avenue,3.0
26,1029,1029.0,Chestnut Hill Ave @ Commonwealth Ave,,,,42.338312,-71.153451,,,https://www.mbta.com/stops/1029,,0,,1,Boston,Chestnut Hill Avenue,Commonwealth Avenue,3.0
27,1030,1030.0,Chestnut Hill Ave @ Strathmore Rd,,,,42.34026,-71.155274,,,https://www.mbta.com/stops/1030,,0,,1,Boston,Chestnut Hill Avenue,Strathmore Road,3.0
28,1031,1031.0,Chestnut Hill Ave @ Chiswick Rd,,,,42.341096,-71.154737,,,https://www.mbta.com/stops/1031,,0,,1,Boston,Chestnut Hill Avenue,Chiswick Road,3.0
29,1032,1032.0,Chestnut Hill Ave opp Wiltshire Rd,,,,42.343065,-71.153469,,,https://www.mbta.com/stops/1032,,0,,1,Boston,Chestnut Hill Avenue,Wiltshire Road,3.0
30,1033,1033.0,Chestnut Hill Ave @ Wallingford Rd,,,,42.344607,-71.15321999999999,,,https://www.mbta.com/stops/1033,,0,,1,Boston,Chestnut Hill Avenue,William Jackson Avenue,3.0
31,1034,1034.0,Chestnut Hill Ave @ Union St,,,,42.346123,-71.152997,,,https://www.mbta.com/stops/1034,,0,,0,Boston,Chestnut Hill Avenue,Union Street,3.0
32,1035,1035.0,Market St @ Washington St,,,,42.349261,-71.153309,,,https://www.mbta.com/stops/1035,,0,,1,Boston,Market Street,Washington Street,3.0
33,1036,1036.0,Market St @ Sparhawk St,,,,42.351738,-71.151763,,,https://www.mbta.com/stops/1036,,0,,1,Boston,Market Street,Sparhawk Street,3.0
34,1038,1038.0,Market St @ Gardena St,,,,42.354227,-71.15023599999999,,,https://www.mbta.com/stops/1038,,0,,1,Boston,Market Street,Gardena Street,3.0
35,1039,1039.0,Market St @ N Beacon St,,,,42.355569,-71.149366,,,https://www.mbta.com/stops/1039,,0,,1,Boston,Market Street,Lawrence Place,3.0
36,104,104.0,Massachusetts Ave @ Bigelow St,,,,42.366837,-71.10601700000001,,,https://www.mbta.com/stops/104,,0,,0,Cambridge,Massachusetts Avenue,Bigelow Street,3.0
37,1040,1040.0,Market St @ Guest St,,,,42.357313,-71.148285,,,https://www.mbta.com/stops/1040,,0,,1,Boston,Market Street,Guest Street,3.0
38,1041,1041.0,Market St @ Centola St,,,,42.359279,-71.147082,,,https://www.mbta.com/stops/1041,,0,,1,Boston,Birmingham Parkway,Centola Street,3.0
39,10413,10413.0,Columbus Ave @ Weld Ave,,,,42.315067,-71.097752,,,https://www.mbta.com/stops/10413,,0,,0,Boston,Columbus Avenue,Weld Avenue,3.0
40,10417,10417.0,American Legion Hwy @ Blue Hill Ave,,,,42.298266999999996,-71.087238,,,https://www.mbta.com/stops/10417,,0,,0,Boston,American Legion Highway,Blue Hill Avenue,3.0
41,10418,10418.0,American Legion Hwy opp Franklin Hill Ave,,,,42.295828,-71.092507,,,https://www.mbta.com/stops/10418,,0,,0,Boston,American Legion Highway,Ramp - American Legion Highway To Rt 203,3.0
42,10419,10419.0,American Legion Hwy @ Canterbury St,,,,42.285933,-71.109847,,,https://www.mbta.com/stops/10419,,0,,0,Boston,American Legion Highway,Canterbury Street,3.0
43,1042,1042.0,Market St @ Lothrop St,,,,42.360459000000006,-71.146341,,,https://www.mbta.com/stops/1042,,0,,2,Boston,Birmingham Parkway,Lothrop Street,3.0
44,10420,10420.0,opp 150 American Legion Hwy,,,,42.294746999999994,-71.093301,,,https://www.mbta.com/stops/10420,,0,,0,Boston,American Legion Highway,Ramp - American Legion Highway To Rt 203,3.0
45,10421,10421.0,American Legion Hwy @ Walk Hill St,,,,42.287688,-71.106954,,,https://www.mbta.com/stops/10421,,0,,0,Boston,American Legion Highway,Walk Hill Street,3.0
46,10422,10422.0,American Legion Hwy opp Shopping Center,,,,42.284762,-71.111695,,,https://www.mbta.com/stops/10422,,0,,0,Boston,American Legion Highway,Canterbury Street,3.0
47,10423,10423.0,American Legion Hwy @ Stella Rd,,,,42.280752,-71.116254,,,https://www.mbta.com/stops/10423,,0,,0,Boston,American Legion Highway,Stella Road,3.0
48,10424,10424.0,American Legion Hwy @ Cummins Hwy,,,,42.278467,-71.116716,,,https://www.mbta.com/stops/10424,,0,,0,Boston,American Legion Highway,Cummins Highway,3.0
49,10425,10425.0,American Legion Hwy opp Shopping Mall,,,,42.274382,-71.116781,,,https://www.mbta.com/stops/10425,,0,,0,Boston,American Legion Highway,,3.0
50,10426,10426.0,American Legion Hwy @ Army Reserve,,,,42.284246,-71.112437,,,https://www.mbta.com/stops/10426,,0,,0,Boston,American Legion Highway,Canterbury Street,3.0
51,10427,10427.0,American Legion Hwy opp Kingbird Rd,,,,42.293255,-71.094593,,,https://www.mbta.com/stops/10427,,0,,0,Boston,American Legion Highway,Ramp - American Legion Highway To Rt 203,3.0
52,1043,1043.0,Western Ave @ Mackin St,,,,42.361668,-71.144413,,,https://www.mbta.com/stops/1043,,0,,1,Boston,Western Avenue,Mackin Street,3.0
53,1045,1045.0,450 Western Ave,,,,42.362164,-71.14178299999999,,,https://www.mbta.com/stops/1045,,0,,1,Boston,Western Avenue,Kelley Court,3.0
54,1046,1046.0,Western Ave @ Litchfield St,,,,42.362531,-71.139786,,,https://www.mbta.com/stops/1046,,0,,0,Boston,Western Avenue,Litchfield Street,3.0
55,1049,1049.0,Western Ave @ Everett St,,,,42.363093,-71.13544300000001,,,https://www.mbta.com/stops/1049,,0,,0,Boston,Western Avenue,Everett Street,3.0
56,1051,1051.0,Western Ave @ Travis St,,,,42.363248,-71.128518,,,https://www.mbta.com/stops/1051,,0,,1,Boston,Western Avenue,Travis Street,3.0
57,1052,1052.0,130 Western Ave,,,,42.363526,-71.125043,,,https://www.mbta.com/stops/1052,,0,,1,Boston,Western Avenue,,3.0
58,10522,10522.0,Circuit Dr @ Glen Ln,,,,42.305104,-71.094684,,,https://www.mbta.com/stops/10522,,0,,1,Boston,Jewish War Veterans Drive,Pierpoint Road,3.0
59,1053,1053.0,Western Ave @ Genzyme,,,,42.363915000000006,-71.119805,,,https://www.mbta.com/stops/1053,,0,,1,Boston,Western Avenue,,3.0
60,10540,10540.0,Morton St @ Evans St,,,,42.280885999999995,-71.084654,,,https://www.mbta.com/stops/10540,,0,,1,Boston,Morton Street,Evans Street,3.0
61,1055,1055.0,River St opp Blackstone St,,,,42.361913,-71.114378,,,https://www.mbta.com/stops/1055,,0,,0,Cambridge,River Street,Blackstone Street,3.0
62,1056,1056.0,River St @ Fairmont St,,,,42.362565000000004,-71.112387,,,https://www.mbta.com/stops/1056,,0,,0,Cambridge,River Street,Fairmont Street,3.0
63,10569,10569.0,2165 Dorchester Ave,,,,42.276284999999994,-71.067029,,,https://www.mbta.com/stops/10569,,0,,1,Boston,Dorchester Avenue,,3.0
64,1057,1057.0,River St @ Kelly Rd,,,,42.363156,-71.110605,,,https://www.mbta.com/stops/1057,,0,,0,Cambridge,River Street,Howard Street,3.0
65,1058,1058.0,River St @ Pleasant St,,,,42.36385,-71.108586,,,https://www.mbta.com/stops/1058,,0,,0,Cambridge,River Street,,3.0
66,10582,10582.0,River St opp Fremont St,,,,42.269983,-71.08986800000001,,,https://www.mbta.com/stops/10582,,0,,0,Boston,River Street,Mamelon Circle,3.0
67,10590,10590.0,Massachusetts Ave @ Washington St,,,,42.336621,-71.07695600000001,,,https://www.mbta.com/stops/10590,,0,,0,Boston,Massachusetts Avenue,Washington Street,3.0
68,106,106.0,Massachusetts Ave @ Hancock St,,,,42.368390000000005,-71.108618,,,https://www.mbta.com/stops/106,,0,,1,Cambridge,Massachusetts Avenue,Hancock Street,3.0
69,1060,1060.0,Magazine St @ Green St,,,,42.365114,-71.104311,,,https://www.mbta.com/stops/1060,,0,,1,Cambridge,Magazine Street,Green Street,3.0
70,10603,10603.0,Washington St @ Durnell Ave,,,,42.282287,-71.132671,,,https://www.mbta.com/stops/10603,,0,,0,Boston,Washington Street,Rosecliff Street,3.0
71,1061,1061.0,Western Ave @ Kinnaird St,,,,42.364952,-71.108901,,,https://www.mbta.com/stops/1061,,0,,1,Cambridge,Western Avenue,Kinnaird Street,3.0
72,10612,10612.0,Washington St opp W Boundary Rd,,,,42.267920000000004,-71.149996,,,https://www.mbta.com/stops/10612,,0,,0,Boston,Washington Street,Carol Circle,3.0
73,10618,10618.0,Washington St @ Sumner St,,,,42.256411,-71.163235,,,https://www.mbta.com/stops/10618,,0,,0,Dedham,Washington Street,Sumner Street,3.0
74,1062,1062.0,Western Ave @ Howard St,,,,42.364798,-71.110649,,,https://www.mbta.com/stops/1062,,0,,0,Cambridge,Western Avenue,Howard Street,3.0
75,10625,10625.0,Washington St opp Heron St,,,,42.26883,-71.148551,,,https://www.mbta.com/stops/10625,,0,,0,Boston,Washington Street,Heron Street,3.0
76,10633,10633.0,Washington St @ Rosecliff St,,,,42.282087,-71.132727,,,https://www.mbta.com/stops/10633,,0,,0,Boston,Washington Street,Rosecliff Street,3.0
77,1064,1064.0,Western Ave @ Putnam Ave,,,,42.364492,-71.114114,,,https://www.mbta.com/stops/1064,,0,,0,Cambridge,Western Avenue,Putnam Avenue,3.0
78,1067,1067.0,Western Ave opp Genzyme,,,,42.364074,-71.119704,,,https://www.mbta.com/stops/1067,,0,,1,Boston,Western Avenue,,3.0
79,1068,1068.0,125 Western Ave,,,,42.363686,-71.124387,,,https://www.mbta.com/stops/1068,,0,,1,Boston,Western Avenue,,3.0
80,107,107.0,Massachusetts Ave @ Dana St,,,,42.369265000000006,-71.110773,,,https://www.mbta.com/stops/107,,0,,1,Cambridge,Massachusetts Avenue,Dana Street,3.0
81,1070,1070.0,Western Ave @ N Harvard St,,,,42.363284,-71.129148,,,https://www.mbta.com/stops/1070,,0,,1,Boston,Western Avenue,Travis Street,3.0
82,1071,1071.0,Western Ave opp Riverdale St,,,,42.363253,-71.132079,,,https://www.mbta.com/stops/1071,,0,,1,Boston,Western Avenue,Riverdale Street,3.0
83,1072,1072.0,Western Ave @ Everett St,,,,42.363178999999995,-71.135542,,,https://www.mbta.com/stops/1072,,0,,1,Boston,Western Avenue,Everett Street,3.0
84,1074,1074.0,367 Western Ave opp Brighton Mills Mall,,,,42.362807000000004,-71.13851899999999,,,https://www.mbta.com/stops/1074,,0,,1,Boston,Western Avenue,,3.0
85,1075,1075.0,Western Ave opp Litchfield St,,,,42.362662,-71.139575,,,https://www.mbta.com/stops/1075,,0,,1,Boston,Western Avenue,Litchfield Street,3.0
86,1076,1076.0,445 Western Ave,,,,42.362341,-71.14135999999999,,,https://www.mbta.com/stops/1076,,0,,0,Boston,Western Avenue,Waverly Street,3.0
87,10768,10768.0,Centre St @ Grove St,,,,42.268863,-71.161907,,,https://www.mbta.com/stops/10768,,0,,0,Boston,Centre Street,Grove Street,3.0
88,10769,10769.0,Centre St @ Grove St,,,,42.268890999999996,-71.161806,,,https://www.mbta.com/stops/10769,,0,,0,Boston,Centre Street,Grove Street,3.0
89,1077,1077.0,495 Western Ave,,,,42.361858000000005,-71.144012,,,https://www.mbta.com/stops/1077,,0,,0,Boston,Western Avenue,Richardson Street,3.0
90,10777,10777.0,Spring St @ Cass St,,,,42.27717,-71.164194,,,https://www.mbta.com/stops/10777,,0,,1,Boston,Spring Street,Springvale Avenue,3.0
91,1079,1079.0,Market St @ Vineland St,,,,42.356921,-71.148686,,,https://www.mbta.com/stops/1079,,0,,1,Boston,Market Street,Vineland Street,3.0
92,108,108.0,Massachusetts Ave @ Trowbridge St,,,,42.37027,-71.112998,,,https://www.mbta.com/stops/108,,0,,1,Cambridge,Massachusetts Avenue,Trowbridge Street,3.0
93,1081,1081.0,Market St opp Gardena St,,,,42.354329,-71.150346,,,https://www.mbta.com/stops/1081,,0,,1,Boston,Market Street,Gardena Street,3.0
94,10820,10820.0,Veterans Hospital West Roxbury,,,,42.274823,-71.172103,,,https://www.mbta.com/stops/10820,,0,,1,Boston,,,3.0
95,10821,10821.0,Charles Park Rd @ VFW Pkwy,,,,42.276826,-71.172521,,,https://www.mbta.com/stops/10821,,0,,0,Boston,Charles Park Road,Veterans Of Foreign Wars Parkway,3.0
96,1083,1083.0,Market St @ Arlington St,,,,42.35151,-71.152061,,,https://www.mbta.com/stops/1083,,0,,1,Boston,Market Street,Sparhawk Street,3.0
97,10830,10830.0,5 Charles Park Rd,,,,42.276931,-71.172561,,,https://www.mbta.com/stops/10830,,0,,1,Boston,Charles Park Road,Veterans Of Foreign Wars Parkway,3.0
98,10832,10832.0,Dedham Mall @ Old Navy,,,,42.253871999999994,-71.16863000000001,,,https://www.mbta.com/stops/10832,,0,,1,Dedham,,,3.0
99,10833,10833.0,Dedham Mall @ Stop & Shop,,,,42.258725,-71.16853,,,https://www.mbta.com/stops/10833,,0,,1,Dedham,,,3.0
100,1084,1084.0,Chestnut Hill Ave @ Washington St,,,,42.349027,-71.153531,,,https://www.mbta.com/stops/1084,,0,,0,Boston,Chestnut Hill Avenue,Washington Street,3.0
101,1085,1085.0,Chestnut Hill Ave @ Academy Hill Rd,,,,42.347089000000004,-71.15375,,,https://www.mbta.com/stops/1085,,0,,0,Boston,Chestnut Hill Avenue,Academy Hill Road,3.0
102,1086,1086.0,Chestnut Hill Ave @ Jackson Ave,,,,42.344738,-71.153293,,,https://www.mbta.com/stops/1086,,0,,1,Boston,Chestnut Hill Avenue,William Jackson Avenue,3.0
103,1087,1087.0,Chestnut Hill Ave @ Wiltshire Rd,,,,42.343049,-71.153613,,,https://www.mbta.com/stops/1087,,0,,1,Boston,Chestnut Hill Avenue,Atwood Road,3.0
104,1088,1088.0,Chestnut Hill Ave @ Embassy Rd,,,,42.341436,-71.154691,,,https://www.mbta.com/stops/1088,,0,,1,Boston,Chestnut Hill Avenue,Embassy Road,3.0
105,1089,1089.0,Chestnut Hill Ave @ South St,,,,42.340486,-71.155288,,,https://www.mbta.com/stops/1089,,0,,1,Boston,Chestnut Hill Avenue,Strathmore Road,3.0
106,109,109.0,Massachusetts Ave @ Bow St,,,,42.372099,-71.115371,,,https://www.mbta.com/stops/109,,0,,1,Cambridge,Massachusetts Avenue,Harvard Street,3.0
107,1090,1090.0,Chestnut Hill Ave @ Commonwealth Ave,,,,42.33833,-71.153702,,,https://www.mbta.com/stops/1090,,0,,1,Boston,Chestnut Hill Avenue,Commonwealth Avenue,3.0
108,1092,1092.0,Chestnut Hill Ave @ Beacon St,,,,42.336219,-71.151237,,,https://www.mbta.com/stops/1092,,0,,1,Boston,Chestnut Hill Avenue,Beacon Street,3.0
109,10923,10923.0,Cummins Hwy @ Wood Ave,,,,42.274133,-71.109187,,,https://www.mbta.com/stops/10923,,0,,1,Boston,Cummins Highway,Harvard Street,3.0
110,10928,10928.0,Harvard Ave @ Brighton Ave,,,,42.352614,-71.132097,,,https://www.mbta.com/stops/10928,,0,,0,Boston,Harvard Avenue,,3.0
111,1093,1093.0,Faneuil St @ Brackett St,,,,42.351893,-71.165214,,,https://www.mbta.com/stops/1093,,0,,0,Boston,Faneuil Street,Brackett Street,3.0
112,1094,1094.0,Faneuil St @ Fairbanks St,,,,42.352365999999996,-71.163015,,,https://www.mbta.com/stops/1094,,0,,0,Boston,Faneuil Street,Fairbanks Street,3.0
113,1095,1095.0,Faneuil St @ Oakland St,,,,42.3526,-71.160686,,,https://www.mbta.com/stops/1095,,0,,1,Boston,Faneuil Street,Oakland Street,3.0
114,1097,1097.0,Faneuil St @ S Hobart St,,,,42.353970000000004,-71.15813399999999,,,https://www.mbta.com/stops/1097,,0,,0,Boston,Faneuil Street,Falkland Street,3.0
115,1098,1098.0,Hobart St @ Falkland St,,,,42.354858,-71.158565,,,https://www.mbta.com/stops/1098,,0,,0,Boston,Hobart Street,Falkland Street,3.0
116,109802,109802.0,Saratoga St @ Teragram St,,,,42.383937,-70.99945100000001,,,https://www.mbta.com/stops/109802,,0,,0,Boston,Saratoga Street,Teragram Street,3.0
117,109804,109804.0,Main St @ Pleasant St,,,,42.382329999999996,-70.991479,,,https://www.mbta.com/stops/109804,,0,,0,Winthrop,Main Street,Pleasant Street,3.0
118,109805,109805.0,Main St @ Beal St,,,,42.382135,-70.98895999999999,,,https://www.mbta.com/stops/109805,,0,,0,Winthrop,Main Street,Beal Street,3.0
119,109807,109807.0,Hermon St @ Lincoln St,,,,42.379616999999996,-70.985872,,,https://www.mbta.com/stops/109807,,0,,1,Winthrop,Hermon Street,Lincoln Street,3.0
120,109808,109808.0,Hermon St opp Belcher St,,,,42.378273,-70.985764,,,https://www.mbta.com/stops/109808,,0,,0,Winthrop,Hermon Street,Belcher Street,3.0
121,109809,109809.0,Pauline St opp Woodside Ave,,,,42.375909,-70.98769300000001,,,https://www.mbta.com/stops/109809,,0,,1,Winthrop,Pauline Street,Woodside Avenue,3.0
122,109810,109810.0,Pauline St @ Pleasant St,,,,42.374435999999996,-70.991198,,,https://www.mbta.com/stops/109810,,0,,0,Winthrop,Pauline Street,Pleasant Street,3.0
123,109811,109811.0,Pleasant St @ Somerset Ave,,,,42.37318,-70.989766,,,https://www.mbta.com/stops/109811,,0,,0,Winthrop,Pleasant Street,Somerset Avenue,3.0
124,109812,109812.0,Pleasant St @ Bartlett Rd,,,,42.372904,-70.987328,,,https://www.mbta.com/stops/109812,,0,,0,Winthrop,Pleasant Street,Bartlett Road,3.0
125,109814,109814.0,Pleasant St @ Sunnyside Ave,,,,42.372595000000004,-70.984668,,,https://www.mbta.com/stops/109814,,0,,0,Winthrop,Pleasant Street,Buchanan Street,3.0
126,109815,109815.0,Pleasant St @ Seaview Ave,,,,42.372389,-70.98292,,,https://www.mbta.com/stops/109815,,0,,0,Winthrop,Pleasant Street,Seaview Avenue,3.0
127,109816,109816.0,Pleasant St @ Winthrop St,,,,42.372198,-70.98113199999999,,,https://www.mbta.com/stops/109816,,0,,0,Winthrop,Pleasant Street,Winthrop Street,3.0
128,109817,109817.0,Washington Ave opp Willow Ave,,,,42.372168,-70.978521,,,https://www.mbta.com/stops/109817,,0,,0,Winthrop,Washington Avenue,Willow Avenue,3.0
129,109818,109818.0,Washington Ave opp Lewis Ave,,,,42.372021000000004,-70.976842,,,https://www.mbta.com/stops/109818,,0,,0,Winthrop,Washington Avenue,Lewis Avenue,3.0
130,109819,109819.0,Washington Ave opp River Rd,,,,42.3719,-70.974424,,,https://www.mbta.com/stops/109819,,0,,0,Winthrop,Washington Avenue,River Road,3.0
131,109820,109820.0,Washington Ave opp Veterans Rd,,,,42.372456,-70.97191,,,https://www.mbta.com/stops/109820,,0,,1,Winthrop,Washington Avenue,,3.0
132,109821,109821.0,Veterans Rd @ Washington Ave,,,,42.372701,-70.971585,,,https://www.mbta.com/stops/109821,,0,,0,Winthrop,Veterans Road,Washington Avenue,3.0
133,109822,109822.0,Veterans Rd @ Cutler St,,,,42.374284,-70.97280400000001,,,https://www.mbta.com/stops/109822,,0,,0,Winthrop,Veterans Road,Cutler Street,3.0
134,109823,109823.0,Veterans Rd @ Levy Bramson Way,,,,42.375878,-70.97402,,,https://www.mbta.com/stops/109823,,0,,0,Winthrop,Veterans Road,Levy Bramson Way,3.0
135,109824,109824.0,Veterans Rd opp Seafoam Ave,,,,42.377434,-70.974987,,,https://www.mbta.com/stops/109824,,0,,0,Winthrop,Veterans Road,Levy Bramson Way,3.0
136,109825,109825.0,Veterans Rd @ Hadassah Way,,,,42.378929,-70.975801,,,https://www.mbta.com/stops/109825,,0,,0,Winthrop,Veterans Road,Hadassah Way,3.0
137,109826,109826.0,Veterans Rd @ Shirley St,,,,42.381135,-70.975503,,,https://www.mbta.com/stops/109826,,0,,0,Winthrop,Veterans Road,Shirley Street,3.0
138,109827,109827.0,Veterans Rd @ Locust St,,,,42.382563,-70.973827,,,https://www.mbta.com/stops/109827,,0,,0,Winthrop,Veterans Road,Locust Street,3.0
139,109828,109828.0,Crest Ave @ Grovers Ave,,,,42.384521,-70.973152,,,https://www.mbta.com/stops/109828,,0,,0,Winthrop,Crest Avenue,Grovers Avenue,3.0
140,109829,109829.0,Crest Ave @ Highland Ave,,,,42.386455,-70.97574499999999,,,https://www.mbta.com/stops/109829,,0,,0,Winthrop,Crest Avenue,Revere Street,3.0
141,109830,109830.0,Revere St opp Summit Ave,,,,42.384736,-70.978052,,,https://www.mbta.com/stops/109830,,0,,1,Winthrop,Revere Street,Summit Avenue,3.0
142,109831,109831.0,Revere St @ Governors Dr,,,,42.38248,-70.980365,,,https://www.mbta.com/stops/109831,,0,,0,Winthrop,Revere Street,Governors Drive,3.0
143,109832,109832.0,Revere St @ Winthrop St,,,,42.38167,-70.98227,,,https://www.mbta.com/stops/109832,,0,,0,Winthrop,Revere Street,Main Street,3.0
144,109834,109834.0,Main St @ Douglas St,,,,42.381999,-70.986122,,,https://www.mbta.com/stops/109834,,0,,0,Winthrop,Main Street,Hermon Street,3.0
145,109835,109835.0,Main St @ Fairview St,,,,42.382255,-70.98894200000001,,,https://www.mbta.com/stops/109835,,0,,0,Winthrop,Main Street,Fairview,3.0
146,109836,109836.0,Main St @ Pleasant St,,,,42.38247,-70.991716,,,https://www.mbta.com/stops/109836,,0,,0,Winthrop,Main Street,Pleasant Street,3.0
147,109838,109838.0,Saratoga St opp Teragram St,,,,42.383963,-70.99915899999999,,,https://www.mbta.com/stops/109838,,0,,0,Boston,Saratoga Street,Teragram Street,3.0
148,109841,109841.0,Shirley St opp Moore St,,,,42.370713,-70.97044100000001,,,https://www.mbta.com/stops/109841,,0,,1,Winthrop,Shirley Street,Moore Street,3.0
149,109842,109842.0,Shirley St opp Crystal Cove Ave,,,,42.369467,-70.971284,,,https://www.mbta.com/stops/109842,,0,,0,Winthrop,Shirley Street,Crystal Cove Avenue,3.0
150,109843,109843.0,Shirley St @ Winthrop Yacht Club,,,,42.368584999999996,-70.971705,,,https://www.mbta.com/stops/109843,,0,,0,Winthrop,Shirley Street,Terrace Avenue,3.0
151,109844,109844.0,Shirley St @ Pontos St,,,,42.36538,-70.96932,,,https://www.mbta.com/stops/109844,,0,,0,Winthrop,Shirley Street,Pontos Street,3.0
152,109845,109845.0,Shirley St @ Petrel St,,,,42.363754,-70.970139,,,https://www.mbta.com/stops/109845,,0,,0,Winthrop,Shirley Street,Petrel Street,3.0
153,109846,109846.0,Shirley St opp Yirrell Beach,,,,42.36303,-70.97039000000001,,,https://www.mbta.com/stops/109846,,0,,0,Winthrop,Shirley Street,,3.0
154,109847,109847.0,Shirley St @ Nerious St,,,,42.362146,-70.9706,,,https://www.mbta.com/stops/109847,,0,,0,Winthrop,Shirley Street,Nerious Street,3.0
155,109848,109848.0,Shirley St @ Bay View Ave,,,,42.360982,-70.970887,,,https://www.mbta.com/stops/109848,,0,,0,Winthrop,Shirley Street,Bay View Avenue,3.0
156,109849,109849.0,Tafts Ave @ Otis St,,,,42.358897,-70.970587,,,https://www.mbta.com/stops/109849,,0,,0,Winthrop,Tafts Avenue,Otis Street,3.0
157,109850,109850.0,Tafts Ave @ Townsend St,,,,42.358426,-70.970394,,,https://www.mbta.com/stops/109850,,0,,0,Winthrop,Tafts Avenue,Townsend Street,3.0
158,109853,109853.0,Deer Island - MWRA Gate,,,,42.35569,-70.967704,,,https://www.mbta.com/stops/109853,,0,,0,Boston,,,3.0
159,109856,109856.0,Tafts Ave opp Townsend St,,,,42.358415,-70.9702,,,https://www.mbta.com/stops/109856,,0,,0,Winthrop,Tafts Avenue,Townsend Street,3.0
